topic,terms
topic_1,喜歡 親切 調酒 音樂 氣氛 音樂餐 氛圍 地方 尤其 10 或是 感受
topic_2,表演 很棒 服務生 調酒 客人 還有 適合 整體 氣氛 地方 歌手 10
topic_3,氣氛 不錯 歌手 整體 低消 800 適合 拼盤 蘑菇 好喝 感受 尤其
topic_4,蘑菇 適合 拼盤 氣氛 還有 空間 直接 音樂 怎麼 演出 調酒 很棒
topic_5,不錯 地方 好喝 很棒 800 服務生 氣氛 歌手 演出 低消 空間 10
topic_6,服務生 表演 10 氣氛 客人 好喝 地方 感受 直接 或是 怎麼 不錯
