topic,terms
topic_1,驚喜 簡直 剛剛 現場 香氣 下次 唱歌 每道菜 自然 氛圍 更是 美食
topic_2,肉質 滿意 其他 貼心 牛肉 剛剛 還有 店員 不同 朋友 現場 大家
topic_3,超級 朋友 一定 還有 美味 貼心 下次 氣氛 適合 除了 回訪 推薦
topic_4,還有 其他 店員 氣氛 客人 不同 肉質 專業 除了 想要 肉類 大家
topic_5,牛排 用餐 牛肉 體驗 適合 氛圍 美食 很棒 肉類 專業 美味 整體
topic_6,牛肉 喜歡 舒服 塔塔 推薦 完美 大家 回訪 牛排 更是 朋友 沙拉
