topic,terms
topic_1,用餐 學生 60 實習 平價 值得 雖然 表現 開平餐 鼓勵 點餐 地方
topic_2,很棒 空間 學生 鼓勵 值得 實惠 蘿蔔糕 特別 用餐 雖然 不會 60
topic_3,服務生 點餐 空間 份量 60 用餐 實習 學生 地方 鼓勵 雖然 特別
topic_4,地方 特別 60 用餐 實習 服務生 學生 鼓勵 雖然 點餐 值得 份量
topic_5,學生 開平餐 表現 鼓勵 實習 值得 蘿蔔糕 雖然 不會 60 平價 點餐
topic_6,份量 裡面 用餐 實習 實惠 服務生 不會 60 學生 地方 鼓勵 雖然
