topic,terms
topic_1,主菜 用心 上菜 朋友 食材 蔬菜 期待 美味 訂位 沒話 用餐 培根
topic_2,乳酪 甜甜 完全 炭烤 口感 整體 時蔬 很棒 用餐 開心果 建議 入口
topic_3,番茄 咖啡 培根 米克 搭配 牛舌 巧克力 口感 親切 濃郁 奶酪 入口
topic_4,牛排 完全 特別 牛肉 自然 雙槽 剛好 乳酪 蛋糕 牛舌 上菜 再訪
topic_5,沒話 喜好 強烈 氛圍 再訪 一道 豐富 蔬菜 期待 主菜 美味 訂位
topic_6,立秋 搭配 牛肉 風味 喜歡 豐富 咖啡 完全 令人 塔塔 期待 醬汁
