topic,terms
topic_1,印度 用餐 咖哩 一定 套餐 不過 主廚 不錯 麥餅 烤餅 香料 沙拉
topic_2,知道 乾燒 超級 咖喱 蔬菜 羊肉 不會 男生 印度 一定 不是 推薦
topic_3,乾燒 推薦 親切 咖喱 一定 知道 超級 不是 朋友 套餐 特色 台灣
topic_4,一定 乾燒 知道 超級 推薦 朋友 不是 咖喱 套餐 親切 特色 台灣
topic_5,咖哩 印度 香料 烤餅 奶油 蔬菜 麥餅 外皮 套餐 洋蔥 濃郁 masala
topic_6,咖喱 香料 香菜 麥餅 蔬菜 不是 印度 扁豆 喜歡 裡面 高麗菜 牛肉
