term,score
豬排,0.2660613409167466
接受,0.1753947560612375
其它,0.1330306704583733
普通,0.1330306704583733
咖哩,0.1330306704583733
口感,0.10972361559895602
太少,0.08769737803061875
剩下,0.08769737803061875
完還,0.08769737803061875
外帶,0.08769737803061875
不軟爛,0.08769737803061875
高麗菜,0.08769737803061875
店面,0.08769737803061875
排便,0.08769737803061875
包裝,0.08769737803061875
免洗,0.08769737803061875
乾淨,0.08769737803061875
喜歡,0.08769737803061875
黏性,0.08769737803061875
不錯,0.08769737803061875
酥脆,0.08769737803061875
看起,0.08769737803061875
竟然,0.08769737803061875
飯不錯,0.08769737803061875
筷有,0.08769737803061875
絲太細,0.08769737803061875
三分之一,0.08769737803061875
雞皮,0.08769737803061875
胡麻,0.08769737803061875
臭味,0.08769737803061875
