topic,terms
topic_1,搭配 吐司 口感 班尼 迪克 可頌 濃郁 好喝 親切 時間 沙拉 招牌
topic_2,法式 口感 點了 不同 吐司 不然 二訪 大利 份量 適合 還是 午餐
topic_3,份量 朋友 午餐 番茄 奶油 適合 培根 訂位 選擇 推薦 不同 濃郁
topic_4,自己 還是 招牌 份量 點了 大利 沙拉 訂位 不然 培根 吐司 午餐
topic_5,午餐 炒蛋 時間 推薦 不然 舒適 選擇 朋友 分鐘 搭配 口感 法式
topic_6,濃郁 香草 明亮 炒蛋 奶油 好喝 大利 點了 舒適 推薦 選擇 搭配
