topic,terms
topic_1,炸物 價錢 烏龍 炸豆腐 看到 品項 整體 尤其 很棒 等等 日式 當然
topic_2,烏龍 很大 內用 超大 日式 大碗 份量 建議 整體 唐揚 便宜 尚可
topic_3,烏龍 份量 蔬菜 結帳 日式 公館 炸物 海帶 豆腐 大碗 cp 超級
topic_4,烏龍 咖哩 用餐 唐揚 自助式 咖哩飯 豆腐 很大 湯頭 炸物 炸豆腐 便宜
topic_5,用餐 湯頭 炸物 烏龍 cp 超級 日式 店裡 當然 很大 炸豆腐 尚可
topic_6,烏龍 唐揚 選擇 口感 豆皮 炸物 一半 湯頭 好喝 35 一直 價錢
