topic,terms
topic_1,這次 薯條 生意 調酒 值得 建議 時段 特色 基底 特別 訂位 舒服
topic_2,風味 千層 經典 喜歡 推薦 份量 酒吧 口感 調酒 基底 招待 一直
topic_3,晚上 舒服 薯條 空間 隔膜 特別 義大利麵 氣氛 調酒 這次 生意 值得
topic_4,調酒 氣氛 推薦 朋友 酒吧 服務生 特別 晚上 千層 裝潢 招待 牛小排
topic_5,風味 松露 這次 口感 份量 酒吧 shot 生意 特色 裝潢 清爽 基底
topic_6,調酒 訂位 薯條 吧台 時段 點了 用餐 隔膜 松露 清爽 喜歡 特色
