topic,terms
topic_1,壽喜燒 適合 很快 新鮮 蔬菜 momo 沒有 還是 貼心 用餐 每次 快速
topic_2,用餐 朋友 提供 蔬菜 壽喜燒 推薦 新鮮 一直 還是 每次 沒有 貼心
topic_3,momo 每次 蔬菜 推薦 很快 貼心 適合 品質 沒有 還是 新鮮 用餐
topic_4,沒有 還是 蔬菜 新鮮 貼心 momo 很快 用餐 快速 每次 壽喜燒 提供
topic_5,品質 一直 沒有 momo 快速 還是 蔬菜 新鮮 貼心 很快 用餐 每次
topic_6,用餐 快速 還是 貼心 沒有 新鮮 提供 朋友 很快 壽喜燒 適合 蔬菜
