term,score
店員,0.3730019232961255
20,0.3730019232961255
櫃台,0.18650096164806276
19,0.18650096164806276
40,0.18650096164806276
不要,0.18650096164806276
四份,0.09325048082403138
冷著,0.09325048082403138
分鐘,0.09325048082403138
只能,0.09325048082403138
同行,0.09325048082403138
呆坐,0.09325048082403138
點了,0.09325048082403138
大家,0.09325048082403138
內用,0.09325048082403138
客人,0.09325048082403138
寧願,0.09325048082403138
差勁,0.09325048082403138
店內,0.09325048082403138
兩組,0.09325048082403138
份餐,0.09325048082403138
你後面,0.09325048082403138
似乎,0.09325048082403138
抱歉,0.09325048082403138
任何,0.09325048082403138
不錯,0.09325048082403138
不想,0.09325048082403138
不幸,0.09325048082403138
不到,0.09325048082403138
三份,0.09325048082403138
