topic,terms
topic_1,口感 喜歡 湯頭 牛肉乾 學生 牛肉麵 一定 政大 也夠 小菜 雞絲涼 份量
topic_2,小菜 牛肉麵 喜歡 牛肉乾 份量 湯頭 青菜 學生 雞絲涼 推薦 不會 也夠
topic_3,座位 政大 一定 口感 學生 湯頭 喜歡 牛肉乾 不會 份量 雞絲涼 牛肉麵
topic_4,喜歡 學生 牛肉乾 湯頭 雞絲涼 份量 牛肉麵 青菜 推薦 不會 也夠 座位
topic_5,份量 不會 也夠 雞絲涼 牛肉麵 湯頭 推薦 學生 喜歡 牛肉乾 青菜 座位
topic_6,青菜 蛋花 推薦 雞絲涼 學生 份量 座位 喜歡 牛肉乾 湯頭 牛肉麵 不會
