term,score
花生,0.23570226039551587
香氣,0.1290994448735806
口感,0.1290994448735806
不是,0.1290994448735806
不太喜歡,0.1290994448735806
沒什麼,0.1290994448735806
油膏,0.1290994448735806
不夠,0.1290994448735806
火候,0.1290994448735806
一片,0.1290994448735806
甜甜的,0.1290994448735806
硬硬,0.1290994448735806
蒜味夠,0.1290994448735806
薄薄,0.1290994448735806
nt55,0.1290994448735806
本體,0.1290994448735806
內用,0.11785113019775793
一點,0.11785113019775793
加收,0.11785113019775793
根本,0.11785113019775793
只收,0.11785113019775793
可憐,0.11785113019775793
吐司,0.11785113019775793
醬少,0.11785113019775793
歐姆蛋,0.11785113019775793
清潔費,0.11785113019775793
烤過,0.11785113019775793
現金,0.11785113019775793
豬排,0.11785113019775793
10,0.11785113019775793
