topic,terms
topic_1,師傅 時段 食材 搭配 20 朋友 火鍋 還有 喜歡 板前 不同 10
topic_2,用餐 開始 美味 沒吃過 一直 喜歡 入口 豆腐 起來 壽司 秋刀魚 海膽
topic_3,搭配 壽司 魚肉 口感 套餐 腰果 豆腐 10 食材 甜點 不錯 店家
topic_4,信用卡 訂位 中午 用餐 沒有 喜歡 不錯 不會 日本 套餐 1800 店家
topic_5,30 1800 10 cp 食材 口感 19 20 握壽司 選擇 酸甜 時段
topic_6,師傅 這次 第一次 客人 沒有 品質 另外 握壽司 乾淨 超級 用餐 一直
