topic,terms
topic_1,白菜 香氣 滷肉飯 入味 油豆腐 滷味 整體 店內 稍微 座位 份量 缺點
topic_2,滷肉飯 一份 份量 享受 帥哥 用餐 滷味 油膩 喜歡 入味 口感 吧台
topic_3,滷肉飯 燒肉 口感 香氣 小菜 今天 看到 享受 用餐 座位 帥哥 油膩
topic_4,帥哥 滷肉飯 用餐 吧台 看到 座位 稍微 店內 燒肉 一份 份量 享受
topic_5,麻辣 份量 今天 口感 座位 燒肉 油豆腐 白菜 滷肉飯 香氣 一份 帥哥
topic_6,白菜 喜歡 便當 今天 小菜 整體 一份 享受 油膩 滷味 口感 滷肉飯
