topic,terms
topic_1,親切 推薦 廚師 回家 披薩 朋友 食材 氣氛 義大利麵 大利 千層 第一次
topic_2,起司 火腿 帕尼尼 大利 食材 用餐 進口 披薩 食品 沙拉 第一次 提供
topic_3,朋友 千層 沙拉 提供 食材 回家 火腿 披薩 帕尼尼 親切 氣氛 推薦
topic_4,大利 食材 氣氛 美食 披薩 推薦 提供 朋友 親切 起司 義大利麵 千層
topic_5,用餐 義大利麵 千層 廚師 披薩 第一次 食材 氣氛 食品 大利 進口 店內
topic_6,大利 店內 進口 食品 第一次 氣氛 親切 食材 廚師 用餐 帕尼尼 火腿
