term,score
甜點,0.2512456354048465
下午,0.11556631781630575
搭配,0.08460870297075684
咖啡,0.0751139706156729
推薦,0.07023383739344351
奶油,0.06206802497412908
水果,0.022133752376074012
上面,0.016053527212371493
