topic,terms
topic_1,整體 搭配 喜歡 空盤 印象 食材 甜點 特別 米其林 到位 我個 舒適
topic_2,用餐 甜點 這次 解說 層次 到位 主餐 疙瘩 主題 人覺 時候 加點
topic_3,一道 驚艷 用心 貼心 地瓜 dining fine 主題 親切 每道 夏季 質感
topic_4,法式 套餐 komboi 米其林 空盤 喜歡 搭配 美食 指南 海鮮 口感 地瓜
topic_5,空盤 介紹 這麼 服務生 謝謝 一道 體驗 口感 人覺 我個 層次 每道
topic_6,貼心 喜歡 介紹 推薦 用餐 海鮮 搭配 一份 三道 咖啡 特別 豆腐
