topic,terms
topic_1,空間 牛舌 食材 介紹 10 當天 調酒 態度 體驗 風味 一般 服務人員
topic_2,不好 提拉 訂位 不會 打擾 不能 一般 整個 介紹 當天 10 氣氛
topic_3,服務生 牛排 牛肉 不會 用餐 超級 知道 選擇 不能 熟度 當天 肉汁
topic_4,值得 失望 唯一 牛排 口感 超級 肉汁 訂位 不會 知道 整個 選擇
topic_5,食材 用餐 口感 令人 氣氛 裝潢 體驗 整個 風味 服務人員 超級 選擇
topic_6,用餐 整體 一般 服務人員 伊比利 熟度 牛舌 不會 10 介紹 旁邊 肉汁
