term,score
氣氛,0.1710507993484568
調酒,0.13427222992399315
喜歡,0.12689009720297487
很棒,0.11573809344514782
不錯,0.10787932875986077
朋友,0.10710050949707663
很多,0.10414755456266453
酒吧,0.10263734673882831
啤酒,0.10134783556115234
親切,0.09985876013378736
舒服,0.09984617923830373
愛爾蘭,0.09540045495955403
適合,0.09329080328544202
店內,0.08848152545153883
享受,0.07818183023868691
好喝,0.07782970357822298
guinness,0.07767125197293764
bar,0.06990984269350699
