topic,terms
topic_1,不錯 適合 很多 時間 朋友 推薦 氣氛 調酒 親切 愛爾蘭 酒吧 店內
topic_2,好喝 調酒 親切 氣氛 啤酒 很棒 bar 很多 愛爾蘭 朋友 酒吧 店內
topic_3,喜歡 guinness 享受 舒服 愛爾蘭 時間 親切 啤酒 bar 好喝 氣氛 酒吧
topic_4,很棒 氣氛 適合 朋友 愛爾蘭 店內 享受 酒吧 不錯 親切 很多 推薦
topic_5,調酒 啤酒 酒吧 氣氛 親切 舒服 朋友 推薦 愛爾蘭 很多 店內 好喝
topic_6,bar 店內 朋友 推薦 時間 酒吧 很多 氣氛 親切 愛爾蘭 舒服 啤酒
