topic,terms
topic_1,大利 銀行 沒有 九折 lulu 套餐 中午 蘑菇 超值 牛排 150 整體
topic_2,消費 服務人員 甜點 150 蘑菇 咖啡 牛排 氣氛 套餐 沒有 用餐 美味
topic_3,套餐 290 甜點 前菜 主菜 410 這次 玉山 飲料 湯品 大利 用餐
topic_4,蘑菇 牛排 lulu 美味 前菜 午餐 玉山 410 甜點 奶油 用餐 整體
topic_5,牛排 推薦 主餐 咖啡 甜點 蘑菇 服務人員 大利 整體 湯品 午餐 沙拉
topic_6,奶油 大利 不錯 蘑菇 巧克力 沙拉 推薦 沒有 用餐 美味 整體 服務人員
