topic,terms
topic_1,用餐 套餐 每道菜 聚餐 下次 服務人員 空心菜 份量 飲料 划算 整體 親切
topic_2,地下室 單點 店員 套餐 親切 一份 20 份量 服務人員 用餐 兩個 甜點
topic_3,泰式 服務人員 這次 奶茶 份量 套餐 雙人 泰國 蝦醬 飲料 20 空心菜
topic_4,份量 兩個 平日 不錯 氣氛 推薦 座位 一般 咖哩 下次 一份 親切
topic_5,泰式 聚餐 蝦餅 推薦 份量 用餐 朋友 月亮 空心菜 咖哩 座位 奶茶
topic_6,套餐 泰式 店面 另外 份量 一份 還蠻 甜點 適合 兩個 整體 划算
