topic,terms
topic_1,不錯 什麼 雖然 耳機 咖啡 菜單 一般 喜歡 舒服 座位 店員 下午
topic_2,附近 一般 社區 民生 口感 什麼 氛圍 主要 朋友 咖啡 不錯 下午
topic_3,午餐 朋友 舒服 適合 咖啡 尤其 時候 親切 主要 雖然 一般 不錯
topic_4,咖啡 不錯 下午 一般 氛圍 雖然 尤其 附近 朋友 什麼 店員 主要
topic_5,咖啡 下午 氛圍 喜歡 店員 客人 親切 菜單 時候 適合 社區 民生
topic_6,客人 店員 座位 咖啡 尤其 不錯 親切 主要 菜單 時候 口感 午餐
