topic,terms
topic_1,牛肉 越式 法國 米線 清爽 生菜 海帶湯 一碗 品項 河粉 乾拌 外送
topic_2,米線 乾拌 河粉 品項 海帶湯 里肌肉 調味 法國 清爽 生菜 整體 心法
topic_3,兩個 外送 品項 心法 米線 招牌 包料 清爽 法國 那種 河粉 牛肉
topic_4,只有 今天 一碗 越式 包料 清爽 法國 那種 外送 品項 心法 河粉
topic_5,牛肉 心法 里肌肉 包料 外送 河粉 整體 那種 法國 滿滿 招牌 今天
topic_6,招牌 清爽 調味 滿滿 兩個 那種 法國 包料 生菜 整體 一碗 心法
