topic,terms
topic_1,下次 平日 內用 咖啡 沒有 很多 不會 焦糖 肉桂 蘋果 另外 低消
topic_2,客人 很多 午餐 低消 其他 200 經過 假日 店內 完全 平日 還有
topic_3,蛋糕 口感 吐司 檸檬 咖啡 沒有 還有 200 朋友 一人 這個 知道
topic_4,不會 不是 飲料 分鐘 焦糖 喜歡 時間 這個 肉桂 10 其他 午餐
topic_5,肉桂 平日 下次 蘋果 另外 推薦 點了 咖啡 一點 搭配 用餐 200
topic_6,肉桂 吐司 焦糖 土耳其 香蕉 外帶 哈尼 再訪 下次 很多 搭配 起來
