topic,terms
topic_1,用餐 親切 已經 甜點 套餐 升級 蛤蜊 生日 沙拉 義大利麵 薯條 份量
topic_2,薯條 蛤蜊 親切 已經 義大利麵 沙拉 點餐 套餐 升級 千層 份量 生日
topic_3,義大利麵 沙拉 生日 甜點 親切 套餐 升級 點餐 薯條 蛤蜊 已經 千層
topic_4,份量 親切 用餐 蛤蜊 已經 沙拉 義大利麵 點餐 套餐 升級 薯條 千層
topic_5,點餐 蛤蜊 親切 已經 沙拉 義大利麵 薯條 套餐 升級 千層 份量 用餐
topic_6,義大利麵 千層 份量 已經 套餐 升級 沙拉 點餐 蛤蜊 親切 薯條 用餐
