topic,terms
topic_1,調味 份量 義大利麵 服務人員 蘑菇 濃郁 屏風 服務員 用心 提供 下次 菜單
topic_2,用餐 時間 白色 地方 義大利麵 適合 親切 裝潢 下午茶 氣氛 風格 一下
topic_3,空間 用餐 口感 選擇 建築 氛圍 搭配 提供 適合 豐富 家樂利 屏風
topic_4,餐具 干貝 法式 一直 蘑菇 套餐 義大利麵 菜單 推薦 雖然 漂亮 用餐
topic_5,洋房 氛圍 漂亮 建築 告知 親切 裝潢 氣氛 時間 用餐 享用 口感
topic_6,套餐 服務生 下午茶 座位 告知 氣氛 搭配 沙拉 聊天 蔬菜 份量 口感
