topic,terms
topic_1,米其林 整體 客樓 高級 喜來 第一次 不會 特別 服務人員 牛肉 食材 川菜
topic_2,川菜 適合 服務人員 牛肉 食材 客樓 不會 驚艷 印象 整體 準備 米其林
topic_3,不錯 第一次 雞湯 搭配 印象 豆腐 口感 服務人員 白菜 濃郁 整體 麻油
topic_4,口感 套餐 高級 驚艷 喜歡 一道 適合 麻油 不會 用餐 選擇 雞湯
topic_5,特別 小菜 雞湯 口感 包廂 砂鍋 麻油 服務人員 一品 濃郁 不會 牛肉
topic_6,客樓 川菜 米其林 喜來 食材 準備 選擇 濃郁 一品 砂鍋 服務人員 雞湯
