topic,terms
topic_1,甜點 牛排 口感 炒飯 套餐 冰淇淋 主餐 前菜 用餐 特別 紐約客 湯品
topic_2,套餐 牛排 只有 超級 遇到 整體 專業 特色 很棒 剛好 a5 日本
topic_3,甜點 主廚 教父 用餐 朋友 飲料 蛋糕 冰淇淋 美食 菲力 選擇 牛排
topic_4,牛排 搭配 口感 湯品 residence 大安 兩種 a5 另外 教父 入口 菲力
topic_5,喜歡 包廂 朋友 很棒 整體 剛好 干貝 特色 前菜 另外 主餐 入口
topic_6,搭配 主廚 回訪 朋友 牛排 午間 服務人員 大安 residence 專業 特別 教父
