topic,terms
topic_1,炸雞 部分 多汁 大利 訂位 自己 披薩 喜歡 還好 店員 點了 不用
topic_2,座位 蛋黃 不錯 親切 用餐 炸雞 多汁 不會 酸奶 大利 剛好 15
topic_3,等待 不用 一定 座位 蛋黃 不錯 親切 用餐 多汁 炸雞 不會 酸奶
topic_4,pizza 炸雞 薯條 排隊 朋友 點了 酸奶 喜歡 平日 值得 大利 等待
topic_5,炸雞 必點 不錯 親切 15 推薦 還好 蛋黃 座位 用餐 多汁 不會
topic_6,炸雞 酸奶 優格 漁夫 披薩 金山 果茶 喜歡 超級 座位 90 蛋黃
