term,score
融合,0.22040885783565614
沒有,0.14140173741574025
一起,0.14140173741574025
法餐,0.11020442891782807
磨滅,0.10775456713108034
甜點,0.10775456713108034
美食,0.10775456713108034
牽強,0.10775456713108034
剩下,0.10775456713108034
落差,0.10775456713108034
優點,0.10775456713108034
值得,0.10775456713108034
反而,0.10775456713108034
兩邊,0.10775456713108034
有維持,0.10775456713108034
有太多,0.10775456713108034
選擇,0.10775456713108034
中餐,0.10775456713108034
感太大,0.10775456713108034
單純,0.10775456713108034
外面,0.10775456713108034
高大,0.10775456713108034
看似,0.10775456713108034
松露,0.09426782494382684
創意,0.09426782494382684
牛肉,0.09426782494382684
完全,0.09426782494382684
整個,0.09426782494382684
結果,0.09426782494382684
大顆,0.04713391247191342
