topic,terms
topic_1,朋友 超級 沙拉 表演 服務生 很棒 10 每個 很多 自己 香料 氣氛
topic_2,美味 影片 看到 推薦 番茄 第一次 沙拉 發現 時候 特別 布朗 上桌
topic_3,素食 美味 喜歡 起司 朋友 餐酒館 大利 沙拉 濃湯 蔬食 口感 香料
topic_4,番茄 濃湯 南瓜 印度 地瓜 上桌 推薦 椰香 第一次 麻雞 薯條 沙拉
topic_5,不是 部分 值得 好喝 份量 親切 客人 服務生 餐酒館 很多 漢堡 用餐
topic_6,超級 朋友 蔬食 比例 服務人員 裡面 知道 這個 大家 氣氛 好喝 今天
