topic,terms
topic_1,咖啡 炒年糕 一杯 森林 氛圍 沒有 飲料 明亮 好喝 老宅 刷卡 份量
topic_2,飲料 店員 一杯 好喝 喜歡 烤餅 沙拉 咖啡 炒年糕 森林 氛圍 沒有
topic_3,二樓 咖啡 蛋糕 牛肉 不錯 一樓 空間 普通 室外 橙香 西西里 明亮
topic_4,好喝 份量 整體 適合 千層 烤餅 超級 水準 森林 沒有 刷卡 座位
topic_5,咖啡 炒年糕 千層 沙拉 份量 下午 位置 烤餅 起來 點了 戶外 一直
topic_6,喜歡 森林 一杯 咖啡 氛圍 老宅 充足 公園 二樓 音樂 飲料 不會
