term,score
牛肉,0.36178730264621084
用餐,0.2170723815877265
室外,0.2170723815877265
韓式,0.2170723815877265
tabasco,0.2170723815877265
調味,0.2170723815877265
另外,0.2170723815877265
寵物,0.14471492105848432
偏甜,0.14471492105848432
普通,0.14471492105848432
早上,0.14471492105848432
加辣,0.14471492105848432
不能,0.14471492105848432
我加,0.14471492105848432
210,0.14471492105848432
區能,0.07235746052924216
光源,0.07235746052924216
區域,0.07235746052924216
區一樓,0.07235746052924216
包泡,0.07235746052924216
加錢,0.07235746052924216
千層,0.07235746052924216
友善,0.07235746052924216
咖喱,0.07235746052924216
喝起,0.07235746052924216
出來,0.07235746052924216
再訪,0.07235746052924216
其他,0.07235746052924216
內部,0.07235746052924216
低消,0.07235746052924216
