term,score
沙拉,0.26935370571325945
客人,0.20482171753974587
今天,0.17956913714217299
疫情,0.13654781169316393
內用,0.13654781169316393
沒有,0.11245990633693077
提供,0.10241085876987294
大家,0.10241085876987294
標示,0.10241085876987294
實在,0.08978456857108649
大可說,0.08978456857108649
奇怪,0.08978456857108649
會點,0.08978456857108649
差勁,0.08978456857108649
顏色,0.08978456857108649
叉子,0.08978456857108649
請點別,0.08978456857108649
很苦,0.08978456857108649
不熟,0.08978456857108649
還不錯,0.08978456857108649
不是,0.08978456857108649
不太進,0.08978456857108649
平常,0.08978456857108649
一份,0.08978456857108649
250,0.08978456857108649
硬上,0.08978456857108649
起來,0.0881711831759259
服務員,0.06827390584658197
清楚,0.06827390584658197
10,0.06827390584658197
