topic,terms
topic_1,一下 還是 失望 品質 沒關 生意 份量 拿到 甜不辣 店員 什麼 問題
topic_2,很多 什麼 一下 雞排 問題 品質 生意 到底 超級 拿到 甜不辣 店員
topic_3,拿到 還是 素食 店員 解釋 問題 失望 生意 魷魚 一下 甜不辣 什麼
topic_4,口感 份量 素食 魷魚 很多 失望 解釋 還有 店員 問題 品質 什麼
topic_5,一次 超級 還是 沒關 雞排 店員 什麼 解釋 到底 拿到 口感 一下
topic_6,還有 甜不辣 魷魚 到底 拿到 雞排 生意 還是 店員 失望 問題 什麼
