topic,terms
topic_1,蛋糕 奶油 戚風 巴斯克 冰釀 葡萄 一定 推薦 親切 旁邊 200 流心
topic_2,布丁 草莓 passer 沙拉 咖啡 上面 和平 冬天 甜點 180 戚風 布里
topic_3,甜點 下午 飲品 店內 二樓 咖啡 平日 店裡 假日 還會 氛圍 剛好
topic_4,喜歡 今天 提拉 辦公 聊天 平日 下午 附近 芒果 戚風 氛圍 布里
topic_5,咖啡 甜點 passer 值得 奶油 推薦 大家 朋友 令人 用心 不會 沙拉
topic_6,草莓 喜歡 份量 巴斯克 流心 聊天 咖啡 不會 幽默 大家 用心 適合
