topic,terms
topic_1,用餐 喜歡 蛋糕 整體 還是 很棒 生日蛋糕 服務人員 洋蔥湯 牛排 慶生 奶油
topic_2,貼心 熟度 午餐 牛排 蛋糕 甜點 生日 菲力 干貝 喜歡 分熟 親切
topic_3,完美 菲力 還有 推薦 洋蔥湯 西餐 牛肉 蘑菇 還是 芝麻 奶油 沙拉
topic_4,牛排 鮑魚 處理 熟度 食材 芝麻 整體 奶油 溫馨 西餐 點了 喜歡
topic_5,沙拉 蛋糕 奶油 牛排 干貝 水果 芝麻 牛尾 甜點 慶生 午餐 咖啡
topic_6,牛排 朋友 甜點 服務人員 用餐 沙拉 分熟 貼心 熟度 這個 套餐 日式
