topic,terms
topic_1,用餐 甜點 用心 前菜 份量 體驗 牛排 黑白 分鐘 章魚 值得 氛圍
topic_2,第一次 一次 時間 不會 份量 貼機 推薦 需要 只能 只有 當天 餐酒館
topic_3,風味 推薦 調酒 驚艷 十足 氣氛 貼機 有趣 每道 只有 體驗 用心
topic_4,很棒 推薦 聚餐 貼機 十足 氣氛 只能 需要 份量 體驗 用餐 義大利麵
topic_5,朋友 體驗 氣氛 貼機 黑白 100 拍照 速度 牛排 份量 義大利麵 很棒
topic_6,義大利麵 疙瘩 適合 第一次 口感 聚餐 服務生 一道 時間 用餐 朋友 當天
