term,score
店家,0.16890687349928563
京醬,0.14262643846072465
調味,0.11993546940980465
主菜,0.09463368743279044
所有,0.08445343674964281
各位,0.08445343674964281
沒品,0.08445343674964281
會出,0.08445343674964281
客人,0.08445343674964281
冷菜,0.08445343674964281
留意,0.08445343674964281
冰涼,0.08445343674964281
什麼,0.08445343674964281
除了,0.08445343674964281
不新鮮,0.08445343674964281
配菜,0.08181709454256647
沒有,0.08181709454256647
肉絲,0.08181709454256647
宮保,0.07995697960653643
110,0.07995697960653643
肉絲飯,0.07995697960653643
大誤,0.06760115730837572
主廚,0.06760115730837572
命名,0.06760115730837572
回購,0.06760115730837572
地瓜,0.06760115730837572
還加,0.06760115730837572
失敗,0.06760115730837572
裡頭,0.06760115730837572
實屬,0.06760115730837572
