topic,terms
topic_1,拍照 好喝 101 低消 東西 客人 晚上 用餐 只有 適合 10 調酒
topic_2,調酒 還有 包廂 起來 不會 適合 只有 朋友 客人 一起 不能 還是
topic_3,10 選擇 不錯 客人 適合 晚上 包廂 薯條 地方 好喝 調酒 拍照
topic_4,調酒 朋友 一起 拍照 薯條 地方 還有 起來 不錯 選擇 客人 好喝
topic_5,還是 地方 風景 用餐 不會 適合 朋友 薯條 好喝 還有 調酒 選擇
topic_6,音樂 不能 只有 薯條 地方 選擇 好喝 客人 調酒 不錯 適合 拍照
