topic,terms
topic_1,第一次 酥脆 蛋餅 不過 一份 85 一天 超人 整體 奶茶 燒肉 一杯
topic_2,燒肉 酥脆 蛋餅 辣椒 店家 第一次 不過 一份 85 一天 整體 一杯
topic_3,第一次 酥脆 蛋餅 不過 一份 85 一天 超人 整體 奶茶 燒肉 一杯
topic_4,內用 飲料 蛋餅 還有 阿嬤燒 時間 店家 點了 低消 不過 85 看到
topic_5,奶茶 飲料 裡面 蛋餅 辣椒 提供 一份 肉蛋 第一次 內用 低消 不錯
topic_6,蛋餅 酥脆 超人 奶茶 一天 喜歡 一份 還有 通通 10 起司 點了
