topic,terms
topic_1,調酒 15 酒單 喜歡 值得 特色 很棒 週年 外國 清爽 豐富 朋友
topic_2,整體 調酒 深刻 印象 介紹 台灣 符合 米其林 那杯 特別 一杯 杯酒
topic_3,起司 份量 這次 女人 親切 風味 喜好 點了 整體 酒單 那杯 舒服
topic_4,調酒 喜歡 甜點 一杯 經典 專業 朋友 推薦 特別 服務生 特色 適合
topic_5,完全 特別 調酒 驚艷 喜歡 服務生 一杯 值得 特色 以及 整體 台灣
topic_6,舒服 服務人員 推薦 完全 搭配 服務生 特色 介紹 調酒 杯酒 親切 餐酒館
