term,score
整體,0.26148818018424536
細節,0.19611613513818402
自己,0.19611613513818402
雞尾酒,0.19611613513818402
沒有,0.19611613513818402
平衡,0.19611613513818402
那杯,0.13074409009212268
調酒,0.13074409009212268
調酒師,0.13074409009212268
好像,0.13074409009212268
深刻,0.13074409009212268
注意,0.13074409009212268
紅酒,0.13074409009212268
工作,0.13074409009212268
很多,0.13074409009212268
期待,0.13074409009212268
稍嫌,0.13074409009212268
符合,0.13074409009212268
米其林,0.13074409009212268
shake,0.13074409009212268
體驗,0.13074409009212268
aki,0.13074409009212268
介紹,0.13074409009212268
坐在,0.06537204504606134
反而,0.06537204504606134
取得,0.06537204504606134
合格,0.06537204504606134
單寧味,0.06537204504606134
均勻,0.06537204504606134
點了,0.06537204504606134
