topic,terms
topic_1,定食 牛腱 胸肉 美味 完全 北棲 花椒 提供 主菜 美食 套餐 雞肉
topic_2,不少 座位 店面 朋友 還好 份量 空間 紫米 點餐 調味 告青 整體
topic_3,套餐 甜點 配菜 蜂蜜 蛋糕 胸肉 雞湯 剝皮 辣椒 麻雞 紫米 創園區
topic_4,小菜 口水 朋友 主菜 蜂蜜 蛋糕 套餐 雞湯 一般 白菜 點餐 地瓜
topic_5,配菜 紅茶 稍微 口水 牛腱 務費 成服 定食 調味 糙米 空間 附近
topic_6,用餐 美味 辣椒 剝皮 麻雞 空間 小菜 美食 完全 整體 雞湯 甜點
