term,score
橡皮筋,0.2901714288631779
響鈴卷,0.16929306165740987
一句,0.14508571443158896
退費,0.14508571443158896
蔬河,0.11286204110493991
檢查,0.11286204110493991
自己,0.11286204110493991
是不是,0.11286204110493991
時候,0.09176597627661535
本來,0.07254285721579448
店員態度,0.07254285721579448
店員,0.07254285721579448
今天,0.07254285721579448
太多,0.07254285721579448
反應,0.07254285721579448
竟然,0.07254285721579448
第一,0.07254285721579448
厲害,0.07254285721579448
紅色,0.07254285721579448
給我,0.07254285721579448
就算,0.07254285721579448
拿回去,0.07254285721579448
不好,0.07254285721579448
一半,0.07254285721579448
道歉,0.07254285721579448
還敢,0.07254285721579448
還要,0.07254285721579448
一桶,0.07254285721579448
進去,0.07254285721579448
購買,0.07254285721579448
