topic,terms
topic_1,起司 番茄 披薩 很多 只是 一起 問題 一次 不會 時候 什麼 pizza
topic_2,時候 很多 問題 只是 一起 一次 不會 披薩 什麼 pizza 品質 起司
topic_3,披薩 很多 時候 只是 一起 起司 番茄 問題 一次 不會 什麼 pizza
topic_4,品質 一次 問題 不會 很多 一起 只是 披薩 時候 什麼 pizza 起司
topic_5,pizza 只是 不會 時候 很多 一次 一起 什麼 問題 披薩 品質 起司
topic_6,什麼 一起 不會 問題 一次 只是 很多 pizza 品質 披薩 起司 番茄
