topic,terms
topic_1,披薩 手工 平價 香氣 打電話 豐富 店面 建議 美味 整體 女生 使用
topic_2,披薩 起司 不錯 喜歡 20 外帶 第一次 pizza 一起 時間 上面 點了
topic_3,現烤 cp 披薩 客人 親切 美味 超級 時間 雖然 不會 很脆 氣氛
topic_4,pizza 店內 推薦 需要 洗手 香燒 沒有 起司 餅皮 披薩 使用 算是
topic_5,大概 親切 時間 很多 位置 空間 一片 披薩 時候 建議 態度 以外
topic_6,起司 披薩 外帶 餅皮 口感 10 座位 內用 pizza 親切 巷弄 牽絲
