topic,terms
topic_1,紅豆 搭配 用餐 建議 販售 點餐 香氣 焦糖 圓法 奶油 牛肉 一次
topic_2,紅豆 甜甜 外帶 一次 建議 吐司 不然 口感 照片 驚艷 早餐 午餐
topic_3,朋友 可頌 口感 層次 驚艷 早餐 午餐 月亮 外帶 一次 座位 吐司
topic_4,午餐 整體 口感 可頌 值得 奶油 空間 層次 特別 座位 下次 義大利麵
topic_5,巧克力 吐司 可頌 法式 牛肉 只有 整體 月亮 焦糖 中規 奶油 外皮
topic_6,早餐 吐司 店內 喜歡 濃郁 義大利麵 法式 甜甜 驚艷 聊天 月亮 沙拉
