topic,terms
topic_1,牡蠣 三明治 牛肉 衣服 套餐 飲料 氛圍 點了 招牌 薯條 份量 古巴
topic_2,古巴 雖然 招牌 薯條 整體 三明治 份量 蔬菜 豬肉 推薦 雞肉 套餐
topic_3,三明治 古巴 莎莎醬 朋友 推薦 飲料 氣氛 薯條 搭配 蔬菜 招牌 豬肉
topic_4,古巴 今天 氛圍 口感 更好 體驗 三明治 美味 甜點 朋友 意外 清爽
topic_5,三明治 古巴 用餐 份量 起司 完全 不會 甜點 熱情 口感 飲料 朋友
topic_6,古巴 美食 三明治 推薦 酥脆 意外 起司 很棒 特色 飲料 豬肉 衣服
