topic,terms
topic_1,皮嫩肉 燒肉 喜歡 東坡 十足 尤其 聚餐 必點 臭豆腐 老燒 香氣 紅舍
topic_2,口感 搭配 花椒 第一次 成都 十足 期待 豆腐 必點 用餐 老燒 小菜
topic_3,每道菜 白飯 家人 喜歡 第一次 東坡 訂位 老燒 他家 成都 特別 十足
topic_4,建議 東坡 他家 訂位 好喝 酥脆 期待 聚餐 每道菜 白飯 家人 喜歡
topic_5,紅舍 香氣 老燒 成都 搭配 臭豆腐 豆腐 特別 麻辣 這次 一道 花椒
topic_6,老燒 紅舍 皮嫩肉 燒肉 喜歡 醃篤鮮 麻辣 用餐 好喝 起來 入味 推薦
