topic,terms
topic_1,牛肉 蘭州 湯頭 清燉 紅油 起來 裡面 店面 不錯 香菜 自己 桌上
topic_2,蘭州 牛肉 辣子 台灣 湯頭 整體 油潑 不是 還是 知道 很多 自己
topic_3,店面 起來 乾淨 不會 這個 份量 湯頭 座位 軟嫩 小菜 香菜 牛肉
topic_4,座位 份量 綁頭 小菜 乾淨 清燉 牛肉 辣油 還有 店內 需要 用餐
topic_5,牛肉 不錯 辣椒 乾淨 綁頭 大碗 還有 我點 建議 台灣 座位 蘭州
topic_6,牛肉 紅油 蘭州 用餐 位子 只有 一樣 需要 建議 雖然 店內 沒有
