topic,terms
topic_1,啤酒 選擇 精釀 聚會 值得 友善 推薦 雖然 份量 特色 泰式 平衡
topic_2,啤酒 泰式 蝦餅 好喝 特別 濃郁 傳統 餐前 涼拌 咖哩 聚餐 特色
topic_3,蝦餅 咖哩 雖然 平衡 蝦醬 空心菜 兩種 條狀 濃郁 值得 傳統 份量
topic_4,份量 咖喱 啤酒 白飯 餐前 泰式 選擇 精釀 好喝 涼拌 特別 咖哩
topic_5,咖哩 蝦餅 蝦醬 空心菜 條狀 兩種 涼拌 特別 傳統 白飯 特色 推薦
topic_6,聚餐 友善 雖然 泰式 傳統 份量 好喝 選擇 啤酒 推薦 特色 咖哩
