topic,terms
topic_1,豬肋排 喜歡 推薦 好喝 海鮮飯 水果 偏高 氣氛 不錯 西班牙 客人 店員
topic_2,海鮮飯 西班牙 偏高 水果 氣氛 番茄 客人 不錯 店員 推薦 用餐 份量
topic_3,份量 不錯 沒有 墨魚 提供 海鮮飯 問題 偏高 西班牙 客人 店員 推薦
topic_4,西班牙 問題 適合 必點 墨魚 喜歡 推薦 海鮮飯 提供 番茄 沒有 用餐
topic_5,用餐 不錯 客人 沒有 氣氛 好喝 西班牙 推薦 提供 番茄 水果 份量
topic_6,親切 店員 西班牙 用餐 客人 不錯 海鮮飯 推薦 偏高 份量 沒有 氣氛
