term,score
選項,0.16462162335384659
菜單,0.16462162335384659
熱情,0.14430003030176597
滿足,0.14430003030176597
點餐,0.10974774890256439
不會,0.10974774890256439
清楚,0.10974774890256439
兩顆,0.10974774890256439
店員,0.10974774890256439
自己,0.10974774890256439
東西,0.10974774890256439
人手不足,0.09037854363609676
什麼,0.09037854363609676
客人,0.09037854363609676
熟度,0.09037854363609676
強烈,0.07215001515088298
夠將,0.07215001515088298
廚房,0.07215001515088298
待客,0.07215001515088298
願望,0.07215001515088298
幹然,0.07215001515088298
感受,0.07215001515088298
所有,0.07215001515088298
午餐,0.07215001515088298
埋頭苦,0.07215001515088298
只會,0.07215001515088298
控制,0.07215001515088298
包含,0.07215001515088298
出來,0.07215001515088298
全部,0.07215001515088298
