topic,terms
topic_1,不然 只有 subway 一下 時候 座位 份量 態度 結帳 點餐
topic_2,座位 subway 一下 份量 態度 結帳 時候 只有 不然 點餐
topic_3,點餐 只有 時候 態度 結帳 座位 subway 一下 份量 不然
topic_4,subway 份量 座位 一下 不然 態度 結帳 時候 點餐 只有
topic_5,態度 結帳 座位 一下 點餐 subway 份量 時候 只有 不然
topic_6,結帳 subway 時候 座位 一下 份量 態度 只有 不然 點餐
