topic,terms
topic_1,漢堡 薯條 美式 炸雞 氣氛 奶油 多汁 濃湯 下次 晚上 牛肉 大家
topic_2,漢堡 份量 用餐 下次 薯條 整體 炸雞 一般 附近 氣氛 美式 牛肉
topic_3,氣氛 下次 漢堡 美式 牛肉 薯條 大家 整體 炸雞 義大利麵 多汁 奶油
topic_4,漢堡 很棒 美式 一般 整體 搭配 美味 那麼 份量 用餐 奶油 店內
topic_5,義大利麵 漢堡 分享 濃湯 聚餐 美式 搭配 大家 雖然 炸雞 牛肉 氣氛
topic_6,份量 晚上 現金 附近 美式 氣氛 下次 店內 牛肉 那麼 美味 多汁
