topic,terms
topic_1,新鮮 poke 方式 鮭魚 搭配 整體 點餐 其他 清爽 健康 白米 生魚
topic_2,店家 便宜 腥味 生魚 平價 蝦子 鮭魚 食材 poke 店員 適合 公館
topic_3,健康 很多 便宜 花椰菜 每次 推薦 蛋白 喜歡 加上 辣味 朋友 推推
topic_4,選擇 生菜 份量 糙米 基底 口感 清爽 cp 雞肉 不會 算是 喜歡
topic_5,配菜 144 海帶 親民 份量 沙拉 主食 調味 各半 座位 口感 生菜
topic_6,整體 醬料 蛋白 不新鮮 選擇 用餐 份量 便宜 胡麻 基底 鮭魚 毛豆
