topic,terms
topic_1,氛圍 美味 店家 南山 微風 101 氣派 座位 聚餐 不錯 只有 加上
topic_2,出餐 不錯 沙拉 用餐 還是 直接 用心 還有 不會 氣氛 整體 只有
topic_3,用心 空間 聚餐 氣氛 整體 不錯 點了 套餐 挑高 知道 直接 店家
topic_4,整體 好喝 聚餐 不會 還有 氣氛 加上 知道 不過 當天 還是 現場
topic_5,用餐 部分 景色 101 低消 30 美氣 燈光 氛佳 蛋糕 演奏 窗邊
topic_6,2025 三麥 金色 啤酒 可惜 不錯 套餐 現場 美味 好喝 部分 加上
