topic,terms
topic_1,舒服 好喝 聊天 適合 地方 酒吧 小孩
topic_2,適合 地方 好喝 聊天 舒服 酒吧 小孩
topic_3,好喝 聊天 舒服 適合 地方 酒吧 小孩
topic_4,小孩 聊天 酒吧 好喝 舒服 地方 適合
topic_5,酒吧 好喝 適合 聊天 舒服 地方 小孩
topic_6,地方 聊天 好喝 適合 舒服 酒吧 小孩
