term,score
詢問,0.1690308509457033
打電話,0.1690308509457033
訂位,0.1690308509457033
很棒,0.1443375672974064
店員,0.1443375672974064
這位,0.1443375672974064
氛圍,0.1443375672974064
接訂位,0.08451542547285165
得知,0.08451542547285165
建議,0.08451542547285165
客人,0.08451542547285165
大小,0.08451542547285165
回訂,0.08451542547285165
回覆,0.08451542547285165
告知,0.08451542547285165
只想,0.08451542547285165
前往,0.08451542547285165
候位,0.08451542547285165
保證,0.08451542547285165
位額,0.08451542547285165
並強,0.08451542547285165
不願意,0.08451542547285165
不用,0.08451542547285165
顧客,0.08451542547285165
一步,0.08451542547285165
運動賽,0.08451542547285165
螢幕,0.08451542547285165
額滿,0.08451542547285165
現場,0.08451542547285165
花時間,0.08451542547285165
