topic,terms
topic_1,啤酒 喜歡 義大利麵 第一次 下次 菠菜 午餐 商業 沙拉 蛋糕 親切 美式
topic_2,甜點 菠菜 沙拉 商業 午餐 親切 美式 啤酒 喜歡 份量 義大利麵 豬肋排
topic_3,沙拉 美式 披薩 牛排 親切 下次 豬肋排 喜歡 份量 菠菜 甜點 義大利麵
topic_4,親切 美式 啤酒 喜歡 甜點 份量 義大利麵 豬肋排 蛋糕 沙拉 下次 菠菜
topic_5,啤酒 份量 豬肋排 午餐 商業 蛋糕 甜點 親切 美式 喜歡 義大利麵 沙拉
topic_6,蛋糕 親切 美式 喜歡 第一次 啤酒 甜點 份量 義大利麵 豬肋排 下次 沙拉
