topic,terms
topic_1,不會 薯條 份量 舒服 漢堡 整體 雖然 兩個 氣氛 酥脆 搭配 只有
topic_2,牛排 威靈頓 牛筋 奶油 酥皮 口感 松露 剝皮 辣椒 特別 心蛋 濃郁
topic_3,香氣 酥脆 奶油 套餐 乳酪 味蕾 栗子 令人 漢堡 口感 搭配 過貓
topic_4,一般 一間 驚艷 薯條 份量 主菜 糖葫蘆 舒服 裝潢 肉質 用心 義大利麵
topic_5,整體 酥皮 牛排 用餐 蘑菇 花生 威靈頓 份量 美味 松露 以外 晚餐
topic_6,已經 入口 威靈頓 可麗露 飲料 喜歡 香氣 牛排 套餐 牛肉 焦糖 牛筋
